book_id,work_id,isbn,authors,original_publication_year,title_x,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,genre,pages,_merge,to_read_count
3359,968513,575058080,Terry Pratchett,1995.0,"Maskerade (Discworld, #18; Witches #5)",4.06,34094,40060,913,99,1071,8913,16295,13682,,,left_only,32.0
3360,958463,345348656,Stephen R. Donaldson,1977.0,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, #1)",3.71,31771,34944,1272,2423,3066,7293,11463,10699,,,left_only,49.0
3361,49725,684852861,"Marcus Buckingham, Curt Coffman",1998.0,"First, Break All the Rules: What the World's Greatest Managers Do Differently",3.92,27207,27673,495,808,1521,6207,9707,9430,,,left_only,71.0
3362,583688,552154180,Terry Pratchett,1998.0,"The Last Continent (Discworld, #22; Rincewind #6)",3.99,32861,38285,784,218,1584,9242,14677,12564,,,left_only,23.0
3363,1603647,679882812,Dr. Seuss,1963.0,Dr. Seuss's ABC: An Amazing Alphabet Book! (Bright and Early Board Books),4.07,27116,35270,1103,722,2069,7434,8845,16200,,,left_only,6.0
3365,3078639,61566152,Sara Shepard,2010.0,"Heartless (Pretty Little Liars, #7)",4.1,32754,35118,1221,414,1577,7180,10989,14958,,,left_only,29.0
3366,1359182,316734950,Michael Connelly,2006.0,"Echo Park (Harry Bosch, #12; Harry Bosch Universe, #14)",4.07,30066,34695,1421,101,629,6789,16322,10854,,,left_only,21.0
3367,1369417,446522597,David Baldacci,1997.0,The Winner,4.06,27904,31429,1345,339,1212,6151,12376,11351,"Fiction,Thriller,Mystery,Suspense,Mystery,Crime,Thriller,Mystery Thriller,Literature,American,Mystery,Detective,Drama,Action",528.0,both,54.0
3368,26477611,1442465956,Emily Carroll,2014.0,Through the Woods,3.92,32781,35147,4766,1650,2028,6742,11747,12980,,,left_only,60.0
3369,90923,142407380,Anthony Horowitz,2005.0,"Ark Angel (Alex Rider, #6)",4.11,33935,35573,1022,301,1344,6990,12285,14653,,,left_only,18.0
3370,517524,3522168577,Michael Ende,1973.0,Momo,4.29,28857,34528,1639,337,1003,4606,11089,17493,,,left_only,30.0
3372,42576172,451474708,Sarah Dessen,2015.0,Saint Anything,4.05,35111,37819,4929,524,1357,7382,15083,13473,,,left_only,117.0
3374,944262,553584502,Dean Koontz,2004.0,The Taking,3.78,29721,31301,1487,947,2601,8146,10281,9326,"Horror,Fiction,Thriller,Science Fiction,Suspense,Mystery,Fantasy,Fantasy,Paranormal,Fantasy,Supernatural,Science Fiction,Aliens",410.0,both,52.0
3375,464419,671729454,V.C. Andrews,1981.0,"If There Be Thorns (Dollanganger, #3)",3.75,33086,35445,836,710,3117,10676,10715,10227,,,left_only,18.0
3376,3070357,399214577,"Jane Yolen, John Schoenherr",1987.0,Owl Moon,4.2,33642,33746,1732,590,1272,5541,9608,16735,,,left_only,19.0
3378,15955708,441020011,Patricia Briggs,2013.0,"Frost Burned (Mercy Thompson, #7)",4.35,36759,48091,3077,100,529,5338,18677,23447,"Fantasy,Urban Fantasy,Fantasy,Fantasy,Paranormal,Paranormal,Vampires,Romance,Shapeshifters,Werewolves,Paranormal,Shapeshifters,Romance,Paranormal Romance,Fantasy,Magic,Fiction",342.0,both,37.0
3380,3023538,61655503,"Jo Nesbø, Don Bartlett",2002.0,"Nemesis (Harry Hole, #4)",3.98,31265,39109,2014,435,1304,8243,17946,11181,,,left_only,30.0
3381,1003095,808595040,"Sylvia Plath, Ted Hughes",1981.0,The Collected Poems,4.2,26295,28046,368,495,924,4289,9112,13226,,,left_only,98.0
3382,2980277,312992424,Sherrilyn Kenyon,2004.0,"Night Play (Dark-Hunter #5, Were-Hunter #1)",4.36,41837,44458,1368,220,805,5573,14153,23707,,,left_only,33.0
3385,6882582,670021253,Andrew Ross Sorkin,2008.0,Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis — and Themselves,4.09,25493,27389,1142,340,991,4894,10929,10235,,,left_only,61.0
3386,1461175,345467531,Kristin Hannah,2006.0,Magic Hour,4.1,27778,31208,2343,263,920,5687,12903,11435,,,left_only,164.0
3387,2359336,143039482,"John Steinbeck, Susan Shillinglaw",1961.0,The Winter of Our Discontent,3.99,28050,30997,1538,362,1389,6734,12292,10220,,,left_only,118.0
3389,41954714,141357274,"Zoe Sugg, Siobhan Curham",2014.0,"Girl Online (Girl Online, #1)",3.77,37177,41605,5306,2206,3965,9427,11652,14355,,,left_only,42.0
3391,44610373,345542967,Janet Evanovich,2015.0,"Tricky Twenty-Two (Stephanie Plum, #22)",3.92,23408,33786,3663,286,1397,8997,13160,9946,,,left_only,61.0
3392,276686,083081650X,J.I. Packer,1973.0,Knowing God,4.31,29848,30710,659,453,826,4007,8786,16638,"Religion,Theology,Christian,Religion,Christianity,Nonfiction,Christian,Christian Living,Religion,Faith,Religion,Spirituality,Christian,Christian Non Fiction,Classics",286.0,both,44.0
3393,66291,786938250,R.A. Salvatore,1990.0,"The Halfling's Gem (Forgotten Realms: Icewind Dale, #3; Legend of Drizzt, #6)",4.15,27105,29872,305,146,901,5572,10813,12440,,,left_only,12.0
3394,14592071,525950608,Harlan Coben,2008.0,Hold Tight,3.94,30180,33433,2241,256,1173,8187,14689,9128,,,left_only,37.0
3395,2647,1563892049,"Neil Gaiman, Marc Hempel, Richard Case, D'Israeli, Teddy Kristiansen, Glyn Dillon, Charles Vess, Dean Ormston, Kevin Nowlan, Todd Klein, Frank McConnell",1996.0,The Kindly Ones (The Sandman #9),4.59,32544,35998,926,83,291,2165,9153,24306,,,left_only,58.0
3396,1009277,1563891700,"Neil Gaiman, Mike Allred, Gary Amaro, Mark Buckingham, David Giordano, Tony Harris, Steve Leialoha, Vince Locke, Shea Anton Pensa, Alec Stevens, Bryan Talbot, John Watkiss, Todd Klein, Michael Zulli, Stephen King",1995.0,Worlds' End (The Sandman #8),4.48,32362,35957,779,91,370,3255,10821,21420,,,left_only,59.0
3399,1769615,1878424440,Miguel Ruiz,1999.0,The Mastery of Love: A Practical Guide to the Art of Relationship --Toltec Wisdom Book,4.25,24162,25974,819,351,908,3909,7596,13210,,,left_only,55.0
3401,44918047,145161781X,Jennifer Weiner,2015.0,Who Do You Love,3.74,22026,27607,2607,468,1716,8131,11470,5822,,,left_only,77.0
3403,425872,60512741,Ursula K. Le Guin,1971.0,The Lathe of Heaven,4.09,29562,34168,2100,247,1093,6408,13869,12551,,,left_only,126.0
3407,2982200,553382616,Jean M. Auel,2002.0,"The Shelters of Stone (Earth's Children, #5)",3.8,31333,35501,1085,925,3208,9091,11187,11090,,,left_only,38.0
3408,5360280,044101738X,Patricia Briggs,2009.0,"Hunting Ground (Alpha & Omega, #2)",4.27,44487,48187,1712,166,961,7228,17387,22445,,,left_only,34.0
3410,14948,449214192,James A. Michener,1974.0,Centennial,4.21,31235,32598,655,221,772,5451,11560,14594,,,left_only,33.0
3411,6196751,61779814,Kimberly Derting,2010.0,"The Body Finder (The Body Finder, #1)",3.96,43203,44814,3793,1159,2863,9247,14666,16879,,,left_only,178.0
3412,31779,99481243,Ian McEwan,1997.0,Enduring Love,3.62,26390,30399,1722,1031,2795,8773,11868,5932,,,left_only,44.0
3413,35982,684802031,"Stephen R. Covey, A. Roger Merrill, Rebecca R. Merrill",1993.0,First Things First,4.06,26813,27414,340,425,1034,5514,9840,10601,,,left_only,28.0
3414,1171182,141692499X,Anne McCaffrey,1976.0,"Dragonsong (Harper Hall, #1)",4.24,35694,39716,1092,191,897,6460,13955,18213,,,left_only,18.0
3415,274128,374404143,Nancy Garden,1982.0,Annie on My Mind,3.97,29278,30742,1296,1117,1773,6282,9228,12342,,,left_only,66.0
3417,1971553,375724834,Jonathan Lethem,1999.0,Motherless Brooklyn,3.91,23614,25320,2117,259,1257,5842,11198,6764,,,left_only,75.0
3418,853421,552555703,Malorie Blackman,2001.0,"Noughts & Crosses (Noughts & Crosses, #1)",4.23,27725,33891,2446,551,1329,4542,10860,16609,,,left_only,47.0
3420,13386590,385735359,Michael Scott,2012.0,"The Enchantress (The Secrets of the Immortal Nicholas Flamel, #6)",4.24,30171,32568,2040,338,1112,4872,10296,15950,,,left_only,72.0
3421,13103688,1594202664,Ron Chernow,2010.0,Washington: A Life,4.09,28598,30023,1414,1149,1207,4525,9990,13152,,,left_only,106.0
3423,771090,60763280,T. Harv Eker,2005.0,Secrets of the Millionaire Mind: Mastering the Inner Game of Wealth,4.14,25389,26963,779,542,1154,4852,7897,12518,,,left_only,23.0
3424,17575444,312624697,C.C. Hunter,2012.0,"Taken at Dusk (Shadow Falls, #3)",4.33,36683,38390,1394,299,914,4915,11772,20490,"Young Adult,Fantasy,Fantasy,Paranormal,Paranormal,Vampires,Romance,Shapeshifters,Werewolves,Fantasy,Supernatural,Fantasy,Magic,Romance,Paranormal Romance,Paranormal,Witches",380.0,both,31.0
3425,2045395,3423124172,"Michael Chabon, Hans Hermann",1995.0,Wonder Boys,3.93,24365,29212,1664,328,1377,6459,12814,8234,"Fiction,Contemporary,Novels,Literature,Literary Fiction,LGBT,Humor,Literature,American,Adult Fiction,Literature,20th Century",383.0,both,86.0
3427,15369956,307700003,Julie Otsuka,2011.0,The Buddha in the Attic,3.59,28149,33356,5368,968,3435,10188,12337,6428,"Historical,Historical Fiction,Fiction,Cultural,Japan,Historical,Cultural,Asia,Literary Fiction,Asian Literature,Japanese Literature,Adult Fiction,Adult,Book Club",129.0,both,127.0
3428,1117682,055337933X,Tom Robbins,2000.0,Fierce Invalids Home from Hot Climates,4.01,22847,23623,1107,361,1244,4854,8388,8776,,,left_only,37.0
3429,25273993,385538499,Jennifer McMahon,2014.0,The Winter People,3.76,27234,31204,4671,515,1886,8907,13279,6617,,,left_only,124.0
3430,13291270,61869708,Sara Shepard,2010.0,"The Lying Game (The Lying Game, #1)",3.96,32296,34286,2665,804,2142,7466,11008,12866,,,left_only,67.0
3431,1009035,034545894X,Tess Gerritsen,2004.0,"Body Double (Rizzoli & Isles, #4)",4.16,30834,35633,1349,114,656,6159,15084,13620,,,left_only,20.0
3432,25539400,147675361X,Marina Keegan,2014.0,The Opposite of Loneliness: Essays and Stories,3.82,19771,31370,3394,581,2213,8325,11334,8917,,,left_only,94.0
3433,3873004,670021482,"Paolo Giordano, Shaun Whiteside",2008.0,The Solitude of Prime Numbers,3.58,19734,34894,3285,1403,3875,9883,12564,7169,,,left_only,30.0
3435,23686035,62224077,"Neil Gaiman, Skottie Young",2013.0,"Fortunately, the Milk",4.04,30500,35367,5636,1005,1493,6261,12852,13756,,,left_only,92.0
3436,41250341,078519021X,"G. Willow Wilson, Adrian Alphona",2014.0,"Ms. Marvel, Vol. 1: No Normal",4.13,53515,55083,4137,1618,1993,8194,18951,24327,,,left_only,61.0
3437,172416,425212866,Nalini Singh,2006.0,Slave to Sensation (Psy-Changeling #1),4.12,44076,48116,2968,1149,1948,8019,15742,21258,,,left_only,72.0
3439,2952174,142403709,Gennifer Choldenko,2004.0,"Al Capone Does My Shirts (Al Capone at Alcatraz, #1)",3.83,33400,34472,3229,625,2199,9030,13345,9273,,,left_only,38.0
3440,6919505,61558222,"Guillermo del Toro, Chuck Hogan",2009.0,"The Fall (The Strain Trilogy, #2)",3.8,25774,31255,2173,381,1805,8904,12817,7348,,,left_only,49.0
3441,24170172,545424984,Maggie Stiefvater,2016.0,"The Raven King (The Raven Cycle, #4)",4.32,42427,46455,9014,363,1331,5848,14677,24236,,,left_only,202.0
3442,17885255,449010880,"Pamela Druckerman, Abby Craden",2012.0,Bringing Up Bébé: One American Mother Discovers the Wisdom of French Parenting,3.95,18276,29616,3863,296,1121,6340,13941,7918,"Parenting,Nonfiction,Autobiography,Memoir,Cultural,France,Audiobook,Family,Adult,Psychology,Childrens,Self Help",10.0,both,100.0
3444,1069505,60824972,Megan Whalen Turner,1996.0,"The Thief (The Queen's Thief, #1)",3.92,40807,43691,4973,1027,2577,9880,15787,14420,,,left_only,329.0
3445,228316,758216416,Richelle Mead,2007.0,"Succubus Blues (Georgina Kincaid, #1)",3.94,43289,47172,2705,1129,2819,10247,16411,16566,,,left_only,102.0
3446,13750414,755379284,Sarah Winman,2011.0,When God Was a Rabbit,3.67,24660,28868,2744,878,2704,8143,10586,6557,,,left_only,58.0
3447,25266150,473235501,Lang Leav,2013.0,Love & Misadventure,4.05,28782,30703,2530,1175,1920,5133,8570,13905,,,left_only,53.0
3448,6707636,1434767957,"Francis Chan, Danae Yankoski",2009.0,Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit,4.17,27044,28347,1049,405,909,4725,9799,12509,,,left_only,83.0
3449,1086625,671023187,Vince Flynn,1997.0,Term Limits,4.3,25200,27378,1081,230,560,3393,9793,13402,,,left_only,30.0
3450,11552215,60594667,Tom Franklin,2009.0,"Crooked Letter, Crooked Letter",3.82,28875,33217,4324,397,1577,8640,15590,7013,,,left_only,97.0
3452,3091320,64472795,Meg Cabot,2001.0,"Princess in the Spotlight (The Princess Diaries, #2)",3.67,41713,45261,1292,650,3871,15760,14436,10544,,,left_only,26.0
3453,17375535,1250003326,Anna Banks,2012.0,"Of Poseidon (The Syrena Legacy, #1)",4.04,38535,40540,4225,1108,2153,7443,13085,16751,"Fantasy,Young Adult,Romance,Mythology,Mermaids,Fantasy,Paranormal,Fantasy,Mythology,Romance,Paranormal Romance,Fiction,Fantasy,Supernatural,Young Adult,Young Adult Fantasy",324.0,both,123.0
3454,81269,312984820,Sherrilyn Kenyon,2002.0,Night Embrace (Dark-Hunter #2),4.25,29663,47936,1481,271,1231,7525,16207,22702,,,left_only,18.0
3455,106431,446696587,James Patterson,2003.0,"The Lake House (When the Wind Blows, #2)",3.79,30318,31643,1092,851,2375,8406,10891,9120,"Fiction,Mystery,Thriller,Fantasy,Science Fiction,Suspense,Thriller,Mystery Thriller,Mystery,Crime,Adult,Adult Fiction",384.0,both,20.0
3456,2666214,61340634,Ann Patchett,2007.0,Run,3.53,29231,31561,4245,605,3105,11178,12264,4409,,,left_only,81.0
3458,22016392,345543068,"Janet Evanovich, Lee Goldberg",2013.0,"The Heist (Fox and O'Hare, #1)",3.78,29834,35674,3431,904,2391,9694,13440,9245,"Mystery,Fiction,Romance,Humor,Mystery,Crime,Audiobook,Thriller,Womens Fiction,Chick Lit,Adventure,Contemporary",295.0,both,46.0
3461,46239650,1455566020,David Baldacci,2016.0,"The Last Mile (Amos Decker, #2)",4.22,17326,34436,2562,303,749,4608,14200,14576,,,left_only,53.0
3462,13659124,038561926X,Terry Pratchett,2011.0,"Snuff (Discworld, #39; City Watch #8)",4.15,30570,36650,2356,219,1083,6296,14518,14534,,,left_only,68.0
3463,13427398,441020429,Ilona Andrews,2011.0,"Magic Slays (Kate Daniels, #5)",4.43,44588,48341,2285,190,510,4518,16137,26986,,,left_only,34.0
3465,503099,440174244,Irwin Shaw,1969.0,"Rich Man, Poor Man",4.15,28024,28770,234,183,765,5530,10300,11992,,,left_only,21.0
3466,41344566,62413864,Gilly Macmillan,2015.0,What She Knew,3.89,25865,39097,3520,455,1769,9383,17518,9972,,,left_only,107.0
3467,19042633,316069434,Michael Connelly,2012.0,"The Black Box (Harry Bosch, #18; Harry Bosch Universe, #22)",4.09,25288,33022,2547,134,718,6169,15071,10930,"Mystery,Fiction,Mystery,Crime,Thriller,Thriller,Mystery Thriller,Mystery,Detective,Audiobook,Suspense,Mystery,Murder Mystery,Adult",403.0,both,36.0
3468,1959357,425162443,Sheri Reynolds,1995.0,The Rapture of Canaan,3.8,30267,30649,773,498,1961,8686,11496,8008,,,left_only,77.0
3470,3267366,743499697,Vince Flynn,2000.0,"The Third Option (Mitch Rapp, #4)",4.26,24598,28774,820,122,472,3994,11317,12869,,,left_only,25.0
3471,1384641,439846803,Kazu Kibuishi,2008.0,"The Stonekeeper (Amulet, #1)",4.15,32830,35082,3233,493,1344,6340,11302,15603,"Sequential Art,Graphic Novels,Fantasy,Sequential Art,Comics,Childrens,Middle Grade,Adventure,Childrens,Young Adult,Fiction,Graphic Novels Comics,Fantasy,Magic",192.0,both,39.0
3472,886814,374515360,Flannery O'Connor,1971.0,The Complete Stories,4.44,27352,29267,1222,308,568,2593,8231,17567,,,left_only,115.0
3473,285261,1847386823,L.J. Smith,1991.0,"Dark Visions (Dark Visions, #1-3)",4.19,33023,34790,1050,545,1488,6040,9472,17245,,,left_only,45.0
3474,25481154,425265625,Anthony  Ryan,2014.0,"Tower Lord (Raven's Shadow, #2)",4.19,23765,29269,1402,246,805,4257,11856,12105,,,left_only,60.0
3475,5422627,312380720,Lisa Scottoline,2009.0,Look Again,3.85,29598,34098,3979,405,1962,8968,13878,8885,,,left_only,47.0
3476,2961920,1573226882,Nick Hornby,1992.0,Fever Pitch,3.72,25374,28121,1210,786,2213,7983,10272,6867,,,left_only,48.0
3477,2926330,8466302948,Anne Rice,1998.0,"Pandora (New Tales of the Vampires, #1)",3.73,33383,37086,672,823,3436,11000,11390,10437,,,left_only,48.0
3478,16669362,345533623,Kevin Hearne,2012.0,"Tricked (The Iron Druid Chronicles, #4)",4.25,30578,34563,1492,110,555,4914,13914,15070,"Fantasy,Urban Fantasy,Fantasy,Fiction,Fantasy,Paranormal,Fantasy,Magic,Fantasy,Mythology,Audiobook,Paranormal,Vampires,Fantasy,Supernatural,Science Fiction Fantasy",341.0,both,34.0
3479,1241552,1416521690,Sister Souljah,1999.0,The Coldest Winter Ever,4.47,23737,25276,1880,311,657,2282,5552,16474,"Fiction,Cultural,African American,Urban,Young Adult,Adult,Adult Fiction,Contemporary,Novels,Realistic Fiction,Classics",430.0,both,10.0
3480,231282,834800799,Shunryu Suzuki,1970.0,"Zen Mind, Beginner's Mind: Informal Talks on Zen Meditation and Practice",4.23,24481,26327,860,263,803,4126,8593,12542,,,left_only,94.0
3481,18449744,553448188,"Han Kang, Deborah     Smith",2007.0,The Vegetarian,3.59,27242,37107,5925,995,3564,11558,14631,6359,,,left_only,109.0
3483,21528629,425256855,Mark  Lawrence,2013.0,"Emperor of Thorns (The Broken Empire, #3)",4.27,21143,30338,1793,217,724,4070,11088,14239,"Fantasy,Fiction,Fantasy,Epic Fantasy,Science Fiction,Apocalyptic,Post Apocalyptic,Fantasy,High Fantasy,Fantasy,Dark Fantasy,Dark,Science Fiction,Dystopia,Fantasy,Magic",434.0,both,50.0
3485,563115,307265773,Sam Harris,2006.0,Letter to a Christian Nation,4.04,25570,27251,1476,1001,1271,4485,9462,11032,,,left_only,92.0
3486,6631450,006172081X,L.J. Smith,2010.0,"Shadow Souls (The Vampire Diaries: The Return, #2)",3.79,31445,34134,1026,1588,3491,8083,8250,12722,,,left_only,35.0
3487,767067,670060291,Susane Colasanti,2006.0,When It Happens,3.74,32443,33534,1226,1092,3139,9215,9979,10109,,,left_only,61.0
3488,40514,375756787,Edmund Morris,1979.0,The Rise of Theodore Roosevelt,4.25,26920,28423,1339,726,866,3377,9063,14391,,,left_only,150.0
3489,2439628,553562738,Connie Willis,1992.0,"Doomsday Book (Oxford Time Travel, #1)",4.03,33000,36611,3789,878,1955,6508,13125,14145,,,left_only,144.0
3490,40105061,1455521191,David Baldacci,2014.0,"The Escape (John Puller, #3)",4.14,18073,29683,2317,265,771,4660,12864,11123,,,left_only,57.0
3491,28323940,812994523,Bryan Stevenson,2014.0,Just Mercy: A Story of Justice and Redemption,4.58,27173,32008,5356,223,371,1791,7720,21903,,,left_only,158.0
3492,418854,552148067,David Eddings,1991.0,"The Seeress of Kell (The Malloreon, #5)",4.12,32127,34838,283,210,1192,6830,12458,14148,"Fantasy,Fiction,Fantasy,Epic Fantasy,Young Adult,Adventure,Science Fiction Fantasy,Childrens,Fantasy,High Fantasy,Childrens,Middle Grade,Fantasy,Magic",452.0,both,12.0
3493,2176901,446520594,Brian L. Weiss,1988.0,"Many Lives, Many Masters: The True Story of a Prominent Psychiatrist, His Young Patient, and the Past Life Therapy That Changed Both Their Lives",4.17,18956,25806,2069,514,1100,4036,8120,12036,,,left_only,27.0
3494,40221440,316225932,Michael Connelly,2014.0,"The Burning Room (Harry Bosch, #19; Harry Bosch Universe, #24)",4.05,18672,30377,2699,259,876,5793,13754,9695,,,left_only,41.0
3495,81738,385512058,Keith Ferrazzi,2005.0,"Never Eat Alone: And Other Secrets to Success, One Relationship at a Time",3.8,25826,27137,981,922,2179,6756,8734,8546,,,left_only,69.0
3496,7087993,61783188,Jeaniene Frost,2011.0,"This Side of the Grave (Night Huntress, #5)",4.28,45825,49424,2225,268,1046,7136,17054,23920,,,left_only,45.0
3497,1375705,679889175,Tamora Pierce,1999.0,"First Test (Protector of the Small, #1)",4.24,40036,42783,1086,239,1086,6998,14394,20066,"Fantasy,Young Adult,Fiction,Young Adult,Young Adult Fantasy,Adventure,Fantasy,Magic,Childrens,Middle Grade,Childrens,Fantasy,High Fantasy,Young Adult,Teen",240.0,both,35.0
3498,6479100,670070297,Melina Marchetta,2006.0,On the Jellicoe Road,4.15,33398,40596,6182,1326,2088,5953,11232,19997,"Young Adult,Contemporary,Fiction,Mystery,Romance,Realistic Fiction,Cultural,Australia,Young Adult,Coming Of Age,Young Adult,Teen,Young Adult,Young Adult Contemporary",290.0,both,231.0
3500,215324,088038672X,R.A. Salvatore,1989.0,"Streams of Silver (Forgotten Realms: Icewind Dale, #2; Legend of Drizzt, #5)",4.14,26237,28939,359,135,901,5503,10612,11788,,,left_only,12.0
3501,507242,345475690,Lorna Landvik,2003.0,Angry Housewives Eating Bon Bons,3.78,28453,30443,2943,599,2157,8319,11680,7688,"Fiction,Womens Fiction,Chick Lit,Book Club,Humor,Contemporary,Adult Fiction,Adult,Womens Fiction,Historical,Historical Fiction,Womens",512.0,both,47.0
